t, c	M(t), рад	E(t), рад	Theta(t), рад	
730	0.0707828	0.0707822	0.78563
731	0.0708798	0.0708792	0.7866
732	0.0709767	0.0709761	0.787569
733	0.0710737	0.0710731	0.788537
734	0.0711706	0.0711701	0.789506
735	0.0712676	0.071267	0.790474
736	0.0713646	0.071364	0.791441
737	0.0714615	0.0714609	0.792408
738	0.0715585	0.0715579	0.793375
739	0.0716555	0.0716549	0.794342
740	0.0717524	0.0717518	0.795308
741	0.0718494	0.0718488	0.796273
742	0.0719464	0.0719458	0.797238
743	0.0720433	0.0720427	0.798203
744	0.0721403	0.0721397	0.799168
745	0.0722372	0.0722366	0.800132
746	0.0723342	0.0723336	0.801096
747	0.0724312	0.0724306	0.802059
748	0.0725281	0.0725275	0.803022
749	0.0726251	0.0726245	0.803984
750	0.0727221	0.0727215	0.804946
751	0.072819	0.0728184	0.805908
752	0.072916	0.0729154	0.806869
753	0.0730129	0.0730123	0.80783
754	0.0731099	0.0731093	0.808791
755	0.0732069	0.0732063	0.809751
756	0.0733038	0.0733032	0.810711
757	0.0734008	0.0734002	0.81167
758	0.0734978	0.0734972	0.812629
759	0.0735947	0.0735941	0.813588
760	0.0736917	0.0736911	0.814546
761	0.0737886	0.073788	0.815504
762	0.0738856	0.073885	0.816461
763	0.0739826	0.073982	0.817418
764	0.0740795	0.0740789	0.818375
765	0.0741765	0.0741759	0.819331
766	0.0742735	0.0742729	0.820287
767	0.0743704	0.0743698	0.821242
768	0.0744674	0.0744668	0.822197
769	0.0745643	0.0745637	0.823152
770	0.0746613	0.0746607	0.824106
771	0.0747583	0.0747577	0.82506
772	0.0748552	0.0748546	0.826014
773	0.0749522	0.0749516	0.826967
774	0.0750492	0.0750486	0.827919
775	0.0751461	0.0751455	0.828872
776	0.0752431	0.0752425	0.829823
777	0.07534	0.0753394	0.830775
778	0.075437	0.0754364	0.831726
779	0.075534	0.0755334	0.832677
780	0.0756309	0.0756303	0.833627
781	0.0757279	0.0757273	0.834577
782	0.0758249	0.0758243	0.835526
783	0.0759218	0.0759212	0.836476
784	0.0760188	0.0760182	0.837424
785	0.0761157	0.0761152	0.838373
786	0.0762127	0.0762121	0.839321
787	0.0763097	0.0763091	0.840268
788	0.0764066	0.076406	0.841215
789	0.0765036	0.076503	0.842162
790	0.0766006	0.0766	0.843108
791	0.0766975	0.0766969	0.844054
792	0.0767945	0.0767939	0.845
793	0.0768914	0.0768909	0.845945
794	0.0769884	0.0769878	0.84689
795	0.0770854	0.0770848	0.847834
796	0.0771823	0.0771817	0.848778
797	0.0772793	0.0772787	0.849722
798	0.0773763	0.0773757	0.850665
799	0.0774732	0.0774726	0.851607
800	0.0775702	0.0775696	0.85255
801	0.0776672	0.0776666	0.853492
802	0.0777641	0.0777635	0.854433
803	0.0778611	0.0778605	0.855374
804	0.077958	0.0779574	0.856315
805	0.078055	0.0780544	0.857256
806	0.078152	0.0781514	0.858196
807	0.0782489	0.0782483	0.859135
808	0.0783459	0.0783453	0.860074
809	0.0784429	0.0784423	0.861013
810	0.0785398	0.0785392	0.861951
811	0.0786368	0.0786362	0.862889
812	0.0787337	0.0787331	0.863827
813	0.0788307	0.0788301	0.864764
814	0.0789277	0.0789271	0.865701
815	0.0790246	0.079024	0.866637
816	0.0791216	0.079121	0.867573
817	0.0792186	0.079218	0.868509
818	0.0793155	0.0793149	0.869444
819	0.0794125	0.0794119	0.870378
820	0.0795094	0.0795088	0.871313
821	0.0796064	0.0796058	0.872247
822	0.0797034	0.0797028	0.87318
823	0.0798003	0.0797997	0.874113
824	0.0798973	0.0798967	0.875046
825	0.0799943	0.0799937	0.875978
826	0.0800912	0.0800906	0.87691
827	0.0801882	0.0801876	0.877842
828	0.0802851	0.0802845	0.878773
829	0.0803821	0.0803815	0.879704
830	0.0804791	0.0804785	0.880634
831	0.080576	0.0805754	0.881564
832	0.080673	0.0806724	0.882493
833	0.08077	0.0807694	0.883422
834	0.0808669	0.0808663	0.884351
835	0.0809639	0.0809633	0.885279
836	0.0810608	0.0810603	0.886207
837	0.0811578	0.0811572	0.887135
838	0.0812548	0.0812542	0.888062
839	0.0813517	0.0813511	0.888988
840	0.0814487	0.0814481	0.889915
841	0.0815457	0.0815451	0.890841
842	0.0816426	0.081642	0.891766
843	0.0817396	0.081739	0.892691
844	0.0818365	0.081836	0.893616
845	0.0819335	0.0819329	0.89454
846	0.0820305	0.0820299	0.895464
847	0.0821274	0.0821268	0.896387
848	0.0822244	0.0822238	0.89731
849	0.0823214	0.0823208	0.898233
850	0.0824183	0.0824177	0.899155
851	0.0825153	0.0825147	0.900077
852	0.0826123	0.0826117	0.900998
853	0.0827092	0.0827086	0.901919
854	0.0828062	0.0828056	0.90284
855	0.0829031	0.0829025	0.90376
856	0.0830001	0.0829995	0.90468
857	0.0830971	0.0830965	0.905599
858	0.083194	0.0831934	0.906518
859	0.083291	0.0832904	0.907436
860	0.083388	0.0833874	0.908354
861	0.0834849	0.0834843	0.909272
862	0.0835819	0.0835813	0.91019
863	0.0836788	0.0836782	0.911106
864	0.0837758	0.0837752	0.912023
865	0.0838728	0.0838722	0.912939
866	0.0839697	0.0839691	0.913855
867	0.0840667	0.0840661	0.91477
868	0.0841637	0.0841631	0.915685
869	0.0842606	0.08426	0.916599
870	0.0843576	0.084357	0.917513
871	0.0844545	0.0844539	0.918427
872	0.0845515	0.0845509	0.91934
873	0.0846485	0.0846479	0.920253
874	0.0847454	0.0847448	0.921165
875	0.0848424	0.0848418	0.922077
876	0.0849394	0.0849388	0.922989
877	0.0850363	0.0850357	0.9239
878	0.0851333	0.0851327	0.924811
879	0.0852302	0.0852296	0.925721
880	0.0853272	0.0853266	0.926631
881	0.0854242	0.0854236	0.927541
882	0.0855211	0.0855205	0.92845
883	0.0856181	0.0856175	0.929359
884	0.0857151	0.0857145	0.930267
885	0.085812	0.0858114	0.931175
886	0.085909	0.0859084	0.932082
887	0.0860059	0.0860054	0.932989
888	0.0861029	0.0861023	0.933896
889	0.0861999	0.0861993	0.934802
890	0.0862968	0.0862962	0.935708
891	0.0863938	0.0863932	0.936614
892	0.0864908	0.0864902	0.937519
893	0.0865877	0.0865871	0.938423
894	0.0866847	0.0866841	0.939328
895	0.0867816	0.0867811	0.940231
896	0.0868786	0.086878	0.941135
897	0.0869756	0.086975	0.942038
898	0.0870725	0.0870719	0.94294
899	0.0871695	0.0871689	0.943842
900	0.0872665	0.0872659	0.944744
901	0.0873634	0.0873628	0.945645
902	0.0874604	0.0874598	0.946546
903	0.0875574	0.0875568	0.947447
904	0.0876543	0.0876537	0.948347
905	0.0877513	0.0877507	0.949247
906	0.0878482	0.0878476	0.950146
907	0.0879452	0.0879446	0.951045
908	0.0880422	0.0880416	0.951943
909	0.0881391	0.0881385	0.952841
910	0.0882361	0.0882355	0.953739
911	0.0883331	0.0883325	0.954636
912	0.08843	0.0884294	0.955533
913	0.088527	0.0885264	0.956429
914	0.0886239	0.0886233	0.957325
915	0.0887209	0.0887203	0.958221
916	0.0888179	0.0888173	0.959116
917	0.0889148	0.0889142	0.960011
918	0.0890118	0.0890112	0.960905
919	0.0891088	0.0891082	0.961799
920	0.0892057	0.0892051	0.962692
921	0.0893027	0.0893021	0.963586
922	0.0893996	0.089399	0.964478
923	0.0894966	0.089496	0.96537
924	0.0895936	0.089593	0.966262
925	0.0896905	0.0896899	0.967154
926	0.0897875	0.0897869	0.968045
927	0.0898845	0.0898839	0.968935
928	0.0899814	0.0899808	0.969826
929	0.0900784	0.0900778	0.970715
930	0.0901753	0.0901747	0.971605
931	0.0902723	0.0902717	0.972494
932	0.0903693	0.0903687	0.973382
933	0.0904662	0.0904656	0.97427
934	0.0905632	0.0905626	0.975158
935	0.0906602	0.0906596	0.976045
936	0.0907571	0.0907565	0.976932
937	0.0908541	0.0908535	0.977819
938	0.090951	0.0909505	0.978705
939	0.091048	0.0910474	0.97959
940	0.091145	0.0911444	0.980476
941	0.0912419	0.0912413	0.98136
942	0.0913389	0.0913383	0.982245
943	0.0914359	0.0914353	0.983129
944	0.0915328	0.0915322	0.984012
945	0.0916298	0.0916292	0.984896
946	0.0917267	0.0917262	0.985778
947	0.0918237	0.0918231	0.986661
948	0.0919207	0.0919201	0.987543
949	0.0920176	0.092017	0.988424
950	0.0921146	0.092114	0.989305
951	0.0922116	0.092211	0.990186
952	0.0923085	0.0923079	0.991066
953	0.0924055	0.0924049	0.991946
954	0.0925025	0.0925019	0.992825
955	0.0925994	0.0925988	0.993704
956	0.0926964	0.0926958	0.994583
957	0.0927933	0.0927927	0.995461
958	0.0928903	0.0928897	0.996339
959	0.0929873	0.0929867	0.997216
960	0.0930842	0.0930836	0.998093
961	0.0931812	0.0931806	0.99897
962	0.0932782	0.0932776	0.999846
963	0.0933751	0.0933745	1.00072
964	0.0934721	0.0934715	1.0016
965	0.093569	0.0935684	1.00247
966	0.093666	0.0936654	1.00335
967	0.093763	0.0937624	1.00422
968	0.0938599	0.0938593	1.00509
969	0.0939569	0.0939563	1.00597
970	0.0940539	0.0940533	1.00684
971	0.0941508	0.0941502	1.00771
972	0.0942478	0.0942472	1.00858
973	0.0943447	0.0943441	1.00946
974	0.0944417	0.0944411	1.01033
975	0.0945387	0.0945381	1.0112
976	0.0946356	0.094635	1.01207
977	0.0947326	0.094732	1.01294
978	0.0948296	0.094829	1.01381
979	0.0949265	0.0949259	1.01468
980	0.0950235	0.0950229	1.01554
981	0.0951204	0.0951198	1.01641
982	0.0952174	0.0952168	1.01728
983	0.0953144	0.0953138	1.01815
984	0.0954113	0.0954107	1.01902
985	0.0955083	0.0955077	1.01988
986	0.0956053	0.0956047	1.02075
987	0.0957022	0.0957016	1.02161
988	0.0957992	0.0957986	1.02248
989	0.0958961	0.0958956	1.02334
990	0.0959931	0.0959925	1.02421
991	0.0960901	0.0960895	1.02507
992	0.096187	0.0961864	1.02594
993	0.096284	0.0962834	1.0268
994	0.096381	0.0963804	1.02766
995	0.0964779	0.0964773	1.02852
996	0.0965749	0.0965743	1.02939
997	0.0966718	0.0966713	1.03025
998	0.0967688	0.0967682	1.03111
999	0.0968658	0.0968652	1.03197
1000	0.0969627	0.0969621	1.03283
1001	0.0970597	0.0970591	1.03369
1002	0.0971567	0.0971561	1.03455
1003	0.0972536	0.097253	1.03541
1004	0.0973506	0.09735	1.03627
1005	0.0974475	0.097447	1.03713
1006	0.0975445	0.0975439	1.03798
1007	0.0976415	0.0976409	1.03884
1008	0.0977384	0.0977378	1.0397
1009	0.0978354	0.0978348	1.04055
1010	0.0979324	0.0979318	1.04141
1011	0.0980293	0.0980287	1.04227
1012	0.0981263	0.0981257	1.04312
1013	0.0982233	0.0982227	1.04398
1014	0.0983202	0.0983196	1.04483
1015	0.0984172	0.0984166	1.04568
1016	0.0985141	0.0985135	1.04654
1017	0.0986111	0.0986105	1.04739
1018	0.0987081	0.0987075	1.04824
1019	0.098805	0.0988044	1.0491
1020	0.098902	0.0989014	1.04995
1021	0.098999	0.0989984	1.0508
1022	0.0990959	0.0990953	1.05165
1023	0.0991929	0.0991923	1.0525
1024	0.0992898	0.0992892	1.05335
1025	0.0993868	0.0993862	1.0542
1026	0.0994838	0.0994832	1.05505
1027	0.0995807	0.0995801	1.0559
1028	0.0996777	0.0996771	1.05675
1029	0.0997747	0.0997741	1.0576
1030	0.0998716	0.099871	1.05845
1031	0.0999686	0.099968	1.05929
1032	0.100066	0.100065	1.06014
1033	0.100163	0.100162	1.06099
1034	0.100259	0.100259	1.06183
1035	0.100356	0.100356	1.06268
1036	0.100453	0.100453	1.06352
1037	0.10055	0.10055	1.06437
1038	0.100647	0.100647	1.06521
1039	0.100744	0.100744	1.06606
1040	0.100841	0.100841	1.0669
1041	0.100938	0.100938	1.06774
1042	0.101035	0.101035	1.06859
1043	0.101132	0.101132	1.06943
1044	0.101229	0.101229	1.07027
1045	0.101326	0.101325	1.07111
1046	0.101423	0.101422	1.07195
1047	0.10152	0.101519	1.0728
1048	0.101617	0.101616	1.07364
1049	0.101714	0.101713	1.07448
1050	0.101811	0.10181	1.07532
1051	0.101908	0.101907	1.07615
1052	0.102005	0.102004	1.07699
1053	0.102102	0.102101	1.07783
1054	0.102199	0.102198	1.07867
1055	0.102296	0.102295	1.07951
1056	0.102393	0.102392	1.08034
1057	0.10249	0.102489	1.08118
1058	0.102587	0.102586	1.08202
1059	0.102684	0.102683	1.08285
1060	0.102781	0.10278	1.08369
1061	0.102877	0.102877	1.08452
1062	0.102974	0.102974	1.08536
1063	0.103071	0.103071	1.08619
1064	0.103168	0.103168	1.08702
1065	0.103265	0.103265	1.08786
1066	0.103362	0.103362	1.08869
1067	0.103459	0.103459	1.08952
1068	0.103556	0.103556	1.09036
1069	0.103653	0.103653	1.09119
1070	0.10375	0.10375	1.09202
1071	0.103847	0.103846	1.09285
1072	0.103944	0.103943	1.09368
1073	0.104041	0.10404	1.09451
1074	0.104138	0.104137	1.09534
1075	0.104235	0.104234	1.09617
1076	0.104332	0.104331	1.097
1077	0.104429	0.104428	1.09782
1078	0.104526	0.104525	1.09865
1079	0.104623	0.104622	1.09948
1080	0.10472	0.104719	1.10031
1081	0.104817	0.104816	1.10113
1082	0.104914	0.104913	1.10196
1083	0.105011	0.10501	1.10279
1084	0.105108	0.105107	1.10361
1085	0.105205	0.105204	1.10444
1086	0.105302	0.105301	1.10526
1087	0.105398	0.105398	1.10608
1088	0.105495	0.105495	1.10691
1089	0.105592	0.105592	1.10773
1090	0.105689	0.105689	1.10855
1091	0.105786	0.105786	1.10938
1092	0.105883	0.105883	1.1102
1093	0.10598	0.10598	1.11102
1094	0.106077	0.106077	1.11184
1095	0.106174	0.106174	1.11266
1096	0.106271	0.106271	1.11348
1097	0.106368	0.106368	1.1143
1098	0.106465	0.106464	1.11512
1099	0.106562	0.106561	1.11594
1100	0.106659	0.106658	1.11676
1101	0.106756	0.106755	1.11758
1102	0.106853	0.106852	1.1184
1103	0.10695	0.106949	1.11921
1104	0.107047	0.107046	1.12003
1105	0.107144	0.107143	1.12085
1106	0.107241	0.10724	1.12166
1107	0.107338	0.107337	1.12248
1108	0.107435	0.107434	1.1233
1109	0.107532	0.107531	1.12411
1110	0.107629	0.107628	1.12493
1111	0.107726	0.107725	1.12574
1112	0.107823	0.107822	1.12655
1113	0.10792	0.107919	1.12737
1114	0.108016	0.108016	1.12818
1115	0.108113	0.108113	1.12899
1116	0.10821	0.10821	1.1298
1117	0.108307	0.108307	1.13062
1118	0.108404	0.108404	1.13143
1119	0.108501	0.108501	1.13224
1120	0.108598	0.108598	1.13305
1121	0.108695	0.108695	1.13386
1122	0.108792	0.108792	1.13467
1123	0.108889	0.108889	1.13548
1124	0.108986	0.108986	1.13629
1125	0.109083	0.109082	1.1371
1126	0.10918	0.109179	1.1379
1127	0.109277	0.109276	1.13871
1128	0.109374	0.109373	1.13952
1129	0.109471	0.10947	1.14032
1130	0.109568	0.109567	1.14113
1131	0.109665	0.109664	1.14194
1132	0.109762	0.109761	1.14274
1133	0.109859	0.109858	1.14355
1134	0.109956	0.109955	1.14435
1135	0.110053	0.110052	1.14516
1136	0.11015	0.110149	1.14596
1137	0.110247	0.110246	1.14676
1138	0.110344	0.110343	1.14757
1139	0.110441	0.11044	1.14837
1140	0.110538	0.110537	1.14917
1141	0.110634	0.110634	1.14997
1142	0.110731	0.110731	1.15077
1143	0.110828	0.110828	1.15158
1144	0.110925	0.110925	1.15238
1145	0.111022	0.111022	1.15318
1146	0.111119	0.111119	1.15398
1147	0.111216	0.111216	1.15478
1148	0.111313	0.111313	1.15557
1149	0.11141	0.11141	1.15637
1150	0.111507	0.111507	1.15717
1151	0.111604	0.111604	1.15797
1152	0.111701	0.1117	1.15877
1153	0.111798	0.111797	1.15956
1154	0.111895	0.111894	1.16036
1155	0.111992	0.111991	1.16116
1156	0.112089	0.112088	1.16195
1157	0.112186	0.112185	1.16275
1158	0.112283	0.112282	1.16354
1159	0.11238	0.112379	1.16434
1160	0.112477	0.112476	1.16513
1161	0.112574	0.112573	1.16592
1162	0.112671	0.11267	1.16672
1163	0.112768	0.112767	1.16751
1164	0.112865	0.112864	1.1683
1165	0.112962	0.112961	1.16909
1166	0.113059	0.113058	1.16988
1167	0.113156	0.113155	1.17068
1168	0.113252	0.113252	1.17147
1169	0.113349	0.113349	1.17226
1170	0.113446	0.113446	1.17305
1171	0.113543	0.113543	1.17384
1172	0.11364	0.11364	1.17463
1173	0.113737	0.113737	1.17541
1174	0.113834	0.113834	1.1762
1175	0.113931	0.113931	1.17699
1176	0.114028	0.114028	1.17778
1177	0.114125	0.114125	1.17856
1178	0.114222	0.114222	1.17935
1179	0.114319	0.114318	1.18014
1180	0.114416	0.114415	1.18092
1181	0.114513	0.114512	1.18171
1182	0.11461	0.114609	1.18249
1183	0.114707	0.114706	1.18328
1184	0.114804	0.114803	1.18406
1185	0.114901	0.1149	1.18485
1186	0.114998	0.114997	1.18563
1187	0.115095	0.115094	1.18641
1188	0.115192	0.115191	1.18719
1189	0.115289	0.115288	1.18798
1190	0.115386	0.115385	1.18876
1191	0.115483	0.115482	1.18954
1192	0.11558	0.115579	1.19032
1193	0.115677	0.115676	1.1911
1194	0.115774	0.115773	1.19188
1195	0.11587	0.11587	1.19266
1196	0.115967	0.115967	1.19344
1197	0.116064	0.116064	1.19422
1198	0.116161	0.116161	1.195
1199	0.116258	0.116258	1.19578
1200	0.116355	0.116355	1.19655
1201	0.116452	0.116452	1.19733
1202	0.116549	0.116549	1.19811
1203	0.116646	0.116646	1.19888
1204	0.116743	0.116743	1.19966
1205	0.11684	0.11684	1.20043
1206	0.116937	0.116936	1.20121
1207	0.117034	0.117033	1.20198
1208	0.117131	0.11713	1.20276
1209	0.117228	0.117227	1.20353
1210	0.117325	0.117324	1.20431
1211	0.117422	0.117421	1.20508
1212	0.117519	0.117518	1.20585
1213	0.117616	0.117615	1.20662
1214	0.117713	0.117712	1.2074
1215	0.11781	0.117809	1.20817
1216	0.117907	0.117906	1.20894
1217	0.118004	0.118003	1.20971
1218	0.118101	0.1181	1.21048
1219	0.118198	0.118197	1.21125
1220	0.118295	0.118294	1.21202
1221	0.118392	0.118391	1.21279
1222	0.118488	0.118488	1.21356
1223	0.118585	0.118585	1.21433
1224	0.118682	0.118682	1.21509
1225	0.118779	0.118779	1.21586
1226	0.118876	0.118876	1.21663
1227	0.118973	0.118973	1.21739
1228	0.11907	0.11907	1.21816
1229	0.119167	0.119167	1.21893
1230	0.119264	0.119264	1.21969
1231	0.119361	0.119361	1.22046
1232	0.119458	0.119457	1.22122
1233	0.119555	0.119554	1.22199
1234	0.119652	0.119651	1.22275
1235	0.119749	0.119748	1.22351
1236	0.119846	0.119845	1.22428
1237	0.119943	0.119942	1.22504
1238	0.12004	0.120039	1.2258
1239	0.120137	0.120136	1.22656
1240	0.120234	0.120233	1.22732
1241	0.120331	0.12033	1.22809
1242	0.120428	0.120427	1.22885
1243	0.120525	0.120524	1.22961
1244	0.120622	0.120621	1.23037
1245	0.120719	0.120718	1.23113
1246	0.120816	0.120815	1.23188
1247	0.120913	0.120912	1.23264
1248	0.121009	0.121009	1.2334
1249	0.121106	0.121106	1.23416
1250	0.121203	0.121203	1.23492
1251	0.1213	0.1213	1.23567
1252	0.121397	0.121397	1.23643
1253	0.121494	0.121494	1.23719
1254	0.121591	0.121591	1.23794
1255	0.121688	0.121688	1.2387
1256	0.121785	0.121785	1.23945
1257	0.121882	0.121882	1.24021
1258	0.121979	0.121979	1.24096
1259	0.122076	0.122075	1.24171
1260	0.122173	0.122172	1.24247
1261	0.12227	0.122269	1.24322
1262	0.122367	0.122366	1.24397
1263	0.122464	0.122463	1.24472
1264	0.122561	0.12256	1.24548
1265	0.122658	0.122657	1.24623
1266	0.122755	0.122754	1.24698
1267	0.122852	0.122851	1.24773
1268	0.122949	0.122948	1.24848
1269	0.123046	0.123045	1.24923
1270	0.123143	0.123142	1.24998
1271	0.12324	0.123239	1.25073
1272	0.123337	0.123336	1.25148
1273	0.123434	0.123433	1.25222
1274	0.123531	0.12353	1.25297
1275	0.123627	0.123627	1.25372
1276	0.123724	0.123724	1.25447
1277	0.123821	0.123821	1.25521
1278	0.123918	0.123918	1.25596
1279	0.124015	0.124015	1.2567
1280	0.124112	0.124112	1.25745
1281	0.124209	0.124209	1.25819
1282	0.124306	0.124306	1.25894
1283	0.124403	0.124403	1.25968
1284	0.1245	0.1245	1.26043
1285	0.124597	0.124597	1.26117
1286	0.124694	0.124693	1.26191
1287	0.124791	0.12479	1.26266
1288	0.124888	0.124887	1.2634
1289	0.124985	0.124984	1.26414
1290	0.125082	0.125081	1.26488
1291	0.125179	0.125178	1.26562
1292	0.125276	0.125275	1.26636
1293	0.125373	0.125372	1.2671
1294	0.12547	0.125469	1.26784
1295	0.125567	0.125566	1.26858
1296	0.125664	0.125663	1.26932
1297	0.125761	0.12576	1.27006
1298	0.125858	0.125857	1.2708
1299	0.125955	0.125954	1.27154
1300	0.126052	0.126051	1.27227
1301	0.126149	0.126148	1.27301
1302	0.126245	0.126245	1.27375
1303	0.126342	0.126342	1.27448
1304	0.126439	0.126439	1.27522
1305	0.126536	0.126536	1.27595
1306	0.126633	0.126633	1.27669
1307	0.12673	0.12673	1.27742
1308	0.126827	0.126827	1.27816
1309	0.126924	0.126924	1.27889
1310	0.127021	0.127021	1.27962
1311	0.127118	0.127118	1.28036
1312	0.127215	0.127215	1.28109
1313	0.127312	0.127311	1.28182
1314	0.127409	0.127408	1.28255
1315	0.127506	0.127505	1.28329
1316	0.127603	0.127602	1.28402
1317	0.1277	0.127699	1.28475
1318	0.127797	0.127796	1.28548
1319	0.127894	0.127893	1.28621
1320	0.127991	0.12799	1.28694
1321	0.128088	0.128087	1.28767
1322	0.128185	0.128184	1.28839
1323	0.128282	0.128281	1.28912
1324	0.128379	0.128378	1.28985
1325	0.128476	0.128475	1.29058
1326	0.128573	0.128572	1.2913
1327	0.12867	0.128669	1.29203
1328	0.128767	0.128766	1.29276
1329	0.128863	0.128863	1.29348
1330	0.12896	0.12896	1.29421
1331	0.129057	0.129057	1.29493
1332	0.129154	0.129154	1.29566
1333	0.129251	0.129251	1.29638
1334	0.129348	0.129348	1.29711
1335	0.129445	0.129445	1.29783
1336	0.129542	0.129542	1.29855
1337	0.129639	0.129639	1.29928
1338	0.129736	0.129736	1.3
1339	0.129833	0.129833	1.30072
1340	0.12993	0.129929	1.30144
1341	0.130027	0.130026	1.30216
1342	0.130124	0.130123	1.30288
1343	0.130221	0.13022	1.30361
1344	0.130318	0.130317	1.30433
1345	0.130415	0.130414	1.30504
1346	0.130512	0.130511	1.30576
1347	0.130609	0.130608	1.30648
1348	0.130706	0.130705	1.3072
1349	0.130803	0.130802	1.30792
1350	0.1309	0.130899	1.30864
1351	0.130997	0.130996	1.30935
1352	0.131094	0.131093	1.31007
1353	0.131191	0.13119	1.31079
1354	0.131288	0.131287	1.3115
1355	0.131385	0.131384	1.31222
1356	0.131481	0.131481	1.31294
1357	0.131578	0.131578	1.31365
1358	0.131675	0.131675	1.31436
1359	0.131772	0.131772	1.31508
1360	0.131869	0.131869	1.31579
1361	0.131966	0.131966	1.31651
1362	0.132063	0.132063	1.31722
1363	0.13216	0.13216	1.31793
1364	0.132257	0.132257	1.31864
1365	0.132354	0.132354	1.31936
1366	0.132451	0.132451	1.32007
1367	0.132548	0.132547	1.32078
1368	0.132645	0.132644	1.32149
1369	0.132742	0.132741	1.3222
1370	0.132839	0.132838	1.32291
1371	0.132936	0.132935	1.32362
1372	0.133033	0.133032	1.32433
1373	0.13313	0.133129	1.32504
1374	0.133227	0.133226	1.32574
1375	0.133324	0.133323	1.32645
1376	0.133421	0.13342	1.32716
1377	0.133518	0.133517	1.32787
1378	0.133615	0.133614	1.32857
1379	0.133712	0.133711	1.32928
1380	0.133809	0.133808	1.32999
1381	0.133906	0.133905	1.33069
1382	0.134003	0.134002	1.3314
1383	0.134099	0.134099	1.3321
1384	0.134196	0.134196	1.33281
1385	0.134293	0.134293	1.33351
1386	0.13439	0.13439	1.33421
1387	0.134487	0.134487	1.33492
1388	0.134584	0.134584	1.33562
1389	0.134681	0.134681	1.33632
1390	0.134778	0.134778	1.33703
1391	0.134875	0.134875	1.33773
1392	0.134972	0.134972	1.33843
1393	0.135069	0.135068	1.33913
1394	0.135166	0.135165	1.33983
