t, c	M(t), рад	E(t), рад	Theta(t), рад	
45468	4.4087	3.22836	3.14901
45469	4.4088	3.22846	3.14902
45470	4.4089	3.22856	3.14903
45471	4.40899	3.22865	3.14904
45472	4.40909	3.22875	3.14904
45473	4.40919	3.22885	3.14905
45474	4.40928	3.22894	3.14906
45475	4.40938	3.22904	3.14907
45476	4.40948	3.22914	3.14908
45477	4.40957	3.22923	3.14909
45478	4.40967	3.22933	3.14909
45479	4.40977	3.22943	3.1491
45480	4.40987	3.22953	3.14911
45481	4.40996	3.22962	3.14912
45482	4.41006	3.22972	3.14913
45483	4.41016	3.22982	3.14914
45484	4.41025	3.22991	3.14914
45485	4.41035	3.23001	3.14915
45486	4.41045	3.23011	3.14916
45487	4.41054	3.2302	3.14917
45488	4.41064	3.2303	3.14918
45489	4.41074	3.2304	3.14919
45490	4.41083	3.23049	3.14919
45491	4.41093	3.23059	3.1492
45492	4.41103	3.23069	3.14921
45493	4.41113	3.23079	3.14922
45494	4.41122	3.23088	3.14923
45495	4.41132	3.23098	3.14924
45496	4.41142	3.23108	3.14924
45497	4.41151	3.23117	3.14925
45498	4.41161	3.23127	3.14926
45499	4.41171	3.23137	3.14927
45500	4.4118	3.23146	3.14928
45501	4.4119	3.23156	3.14929
45502	4.412	3.23166	3.14929
45503	4.4121	3.23176	3.1493
45504	4.41219	3.23185	3.14931
45505	4.41229	3.23195	3.14932
45506	4.41239	3.23205	3.14933
45507	4.41248	3.23214	3.14934
45508	4.41258	3.23224	3.14934
45509	4.41268	3.23234	3.14935
45510	4.41277	3.23243	3.14936
45511	4.41287	3.23253	3.14937
45512	4.41297	3.23263	3.14938
45513	4.41307	3.23272	3.14939
45514	4.41316	3.23282	3.14939
45515	4.41326	3.23292	3.1494
45516	4.41336	3.23302	3.14941
45517	4.41345	3.23311	3.14942
45518	4.41355	3.23321	3.14943
45519	4.41365	3.23331	3.14944
45520	4.41374	3.2334	3.14944
45521	4.41384	3.2335	3.14945
45522	4.41394	3.2336	3.14946
45523	4.41403	3.23369	3.14947
45524	4.41413	3.23379	3.14948
45525	4.41423	3.23389	3.14948
45526	4.41433	3.23399	3.14949
45527	4.41442	3.23408	3.1495
45528	4.41452	3.23418	3.14951
45529	4.41462	3.23428	3.14952
45530	4.41471	3.23437	3.14953
45531	4.41481	3.23447	3.14953
45532	4.41491	3.23457	3.14954
45533	4.415	3.23466	3.14955
45534	4.4151	3.23476	3.14956
45535	4.4152	3.23486	3.14957
45536	4.4153	3.23495	3.14958
45537	4.41539	3.23505	3.14958
45538	4.41549	3.23515	3.14959
45539	4.41559	3.23525	3.1496
45540	4.41568	3.23534	3.14961
45541	4.41578	3.23544	3.14962
45542	4.41588	3.23554	3.14963
45543	4.41597	3.23563	3.14963
45544	4.41607	3.23573	3.14964
45545	4.41617	3.23583	3.14965
45546	4.41626	3.23592	3.14966
45547	4.41636	3.23602	3.14967
45548	4.41646	3.23612	3.14968
45549	4.41656	3.23622	3.14968
45550	4.41665	3.23631	3.14969
45551	4.41675	3.23641	3.1497
45552	4.41685	3.23651	3.14971
45553	4.41694	3.2366	3.14972
45554	4.41704	3.2367	3.14973
45555	4.41714	3.2368	3.14973
45556	4.41723	3.23689	3.14974
45557	4.41733	3.23699	3.14975
45558	4.41743	3.23709	3.14976
45559	4.41753	3.23719	3.14977
45560	4.41762	3.23728	3.14978
45561	4.41772	3.23738	3.14978
45562	4.41782	3.23748	3.14979
45563	4.41791	3.23757	3.1498
45564	4.41801	3.23767	3.14981
45565	4.41811	3.23777	3.14982
45566	4.4182	3.23786	3.14983
45567	4.4183	3.23796	3.14983
45568	4.4184	3.23806	3.14984
45569	4.41849	3.23815	3.14985
45570	4.41859	3.23825	3.14986
45571	4.41869	3.23835	3.14987
45572	4.41879	3.23845	3.14988
45573	4.41888	3.23854	3.14988
45574	4.41898	3.23864	3.14989
45575	4.41908	3.23874	3.1499
45576	4.41917	3.23883	3.14991
45577	4.41927	3.23893	3.14992
45578	4.41937	3.23903	3.14992
45579	4.41946	3.23912	3.14993
45580	4.41956	3.23922	3.14994
45581	4.41966	3.23932	3.14995
45582	4.41976	3.23942	3.14996
45583	4.41985	3.23951	3.14997
45584	4.41995	3.23961	3.14997
45585	4.42005	3.23971	3.14998
45586	4.42014	3.2398	3.14999
45587	4.42024	3.2399	3.15
45588	4.42034	3.24	3.15001
45589	4.42043	3.24009	3.15002
45590	4.42053	3.24019	3.15002
45591	4.42063	3.24029	3.15003
45592	4.42073	3.24038	3.15004
45593	4.42082	3.24048	3.15005
45594	4.42092	3.24058	3.15006
45595	4.42102	3.24068	3.15007
45596	4.42111	3.24077	3.15007
45597	4.42121	3.24087	3.15008
45598	4.42131	3.24097	3.15009
45599	4.4214	3.24106	3.1501
45600	4.4215	3.24116	3.15011
45601	4.4216	3.24126	3.15012
45602	4.42169	3.24135	3.15012
45603	4.42179	3.24145	3.15013
45604	4.42189	3.24155	3.15014
45605	4.42199	3.24165	3.15015
45606	4.42208	3.24174	3.15016
45607	4.42218	3.24184	3.15017
45608	4.42228	3.24194	3.15017
45609	4.42237	3.24203	3.15018
45610	4.42247	3.24213	3.15019
45611	4.42257	3.24223	3.1502
45612	4.42266	3.24232	3.15021
45613	4.42276	3.24242	3.15022
45614	4.42286	3.24252	3.15022
45615	4.42296	3.24262	3.15023
45616	4.42305	3.24271	3.15024
45617	4.42315	3.24281	3.15025
45618	4.42325	3.24291	3.15026
45619	4.42334	3.243	3.15027
45620	4.42344	3.2431	3.15027
45621	4.42354	3.2432	3.15028
45622	4.42363	3.24329	3.15029
45623	4.42373	3.24339	3.1503
45624	4.42383	3.24349	3.15031
45625	4.42392	3.24358	3.15032
45626	4.42402	3.24368	3.15032
45627	4.42412	3.24378	3.15033
45628	4.42422	3.24388	3.15034
45629	4.42431	3.24397	3.15035
45630	4.42441	3.24407	3.15036
45631	4.42451	3.24417	3.15037
45632	4.4246	3.24426	3.15037
45633	4.4247	3.24436	3.15038
45634	4.4248	3.24446	3.15039
45635	4.42489	3.24455	3.1504
45636	4.42499	3.24465	3.15041
45637	4.42509	3.24475	3.15041
45638	4.42519	3.24485	3.15042
45639	4.42528	3.24494	3.15043
45640	4.42538	3.24504	3.15044
45641	4.42548	3.24514	3.15045
45642	4.42557	3.24523	3.15046
45643	4.42567	3.24533	3.15046
45644	4.42577	3.24543	3.15047
45645	4.42586	3.24552	3.15048
45646	4.42596	3.24562	3.15049
45647	4.42606	3.24572	3.1505
45648	4.42615	3.24581	3.15051
45649	4.42625	3.24591	3.15051
45650	4.42635	3.24601	3.15052
45651	4.42645	3.24611	3.15053
45652	4.42654	3.2462	3.15054
45653	4.42664	3.2463	3.15055
45654	4.42674	3.2464	3.15056
45655	4.42683	3.24649	3.15056
45656	4.42693	3.24659	3.15057
45657	4.42703	3.24669	3.15058
45658	4.42712	3.24678	3.15059
45659	4.42722	3.24688	3.1506
45660	4.42732	3.24698	3.15061
45661	4.42742	3.24708	3.15061
45662	4.42751	3.24717	3.15062
45663	4.42761	3.24727	3.15063
45664	4.42771	3.24737	3.15064
45665	4.4278	3.24746	3.15065
45666	4.4279	3.24756	3.15066
45667	4.428	3.24766	3.15066
45668	4.42809	3.24775	3.15067
45669	4.42819	3.24785	3.15068
45670	4.42829	3.24795	3.15069
45671	4.42839	3.24804	3.1507
45672	4.42848	3.24814	3.15071
45673	4.42858	3.24824	3.15071
45674	4.42868	3.24834	3.15072
45675	4.42877	3.24843	3.15073
45676	4.42887	3.24853	3.15074
45677	4.42897	3.24863	3.15075
45678	4.42906	3.24872	3.15076
45679	4.42916	3.24882	3.15076
45680	4.42926	3.24892	3.15077
45681	4.42935	3.24901	3.15078
45682	4.42945	3.24911	3.15079
45683	4.42955	3.24921	3.1508
45684	4.42965	3.24931	3.15081
45685	4.42974	3.2494	3.15081
45686	4.42984	3.2495	3.15082
45687	4.42994	3.2496	3.15083
45688	4.43003	3.24969	3.15084
45689	4.43013	3.24979	3.15085
45690	4.43023	3.24989	3.15086
45691	4.43032	3.24998	3.15086
45692	4.43042	3.25008	3.15087
45693	4.43052	3.25018	3.15088
45694	4.43062	3.25028	3.15089
45695	4.43071	3.25037	3.1509
45696	4.43081	3.25047	3.15091
45697	4.43091	3.25057	3.15091
45698	4.431	3.25066	3.15092
45699	4.4311	3.25076	3.15093
45700	4.4312	3.25086	3.15094
45701	4.43129	3.25095	3.15095
45702	4.43139	3.25105	3.15096
45703	4.43149	3.25115	3.15096
45704	4.43158	3.25124	3.15097
45705	4.43168	3.25134	3.15098
45706	4.43178	3.25144	3.15099
45707	4.43188	3.25154	3.151
45708	4.43197	3.25163	3.151
45709	4.43207	3.25173	3.15101
45710	4.43217	3.25183	3.15102
45711	4.43226	3.25192	3.15103
45712	4.43236	3.25202	3.15104
45713	4.43246	3.25212	3.15105
45714	4.43255	3.25221	3.15105
45715	4.43265	3.25231	3.15106
45716	4.43275	3.25241	3.15107
45717	4.43285	3.25251	3.15108
45718	4.43294	3.2526	3.15109
45719	4.43304	3.2527	3.1511
45720	4.43314	3.2528	3.1511
45721	4.43323	3.25289	3.15111
45722	4.43333	3.25299	3.15112
45723	4.43343	3.25309	3.15113
45724	4.43352	3.25318	3.15114
45725	4.43362	3.25328	3.15115
45726	4.43372	3.25338	3.15115
45727	4.43382	3.25347	3.15116
45728	4.43391	3.25357	3.15117
45729	4.43401	3.25367	3.15118
45730	4.43411	3.25377	3.15119
45731	4.4342	3.25386	3.1512
45732	4.4343	3.25396	3.1512
45733	4.4344	3.25406	3.15121
45734	4.43449	3.25415	3.15122
45735	4.43459	3.25425	3.15123
45736	4.43469	3.25435	3.15124
45737	4.43478	3.25444	3.15125
45738	4.43488	3.25454	3.15125
45739	4.43498	3.25464	3.15126
45740	4.43508	3.25474	3.15127
45741	4.43517	3.25483	3.15128
45742	4.43527	3.25493	3.15129
45743	4.43537	3.25503	3.1513
45744	4.43546	3.25512	3.1513
45745	4.43556	3.25522	3.15131
45746	4.43566	3.25532	3.15132
45747	4.43575	3.25541	3.15133
45748	4.43585	3.25551	3.15134
45749	4.43595	3.25561	3.15135
45750	4.43605	3.2557	3.15135
45751	4.43614	3.2558	3.15136
45752	4.43624	3.2559	3.15137
45753	4.43634	3.256	3.15138
45754	4.43643	3.25609	3.15139
45755	4.43653	3.25619	3.1514
45756	4.43663	3.25629	3.1514
45757	4.43672	3.25638	3.15141
45758	4.43682	3.25648	3.15142
45759	4.43692	3.25658	3.15143
45760	4.43701	3.25667	3.15144
45761	4.43711	3.25677	3.15145
45762	4.43721	3.25687	3.15145
45763	4.43731	3.25697	3.15146
45764	4.4374	3.25706	3.15147
45765	4.4375	3.25716	3.15148
45766	4.4376	3.25726	3.15149
45767	4.43769	3.25735	3.1515
45768	4.43779	3.25745	3.1515
45769	4.43789	3.25755	3.15151
45770	4.43798	3.25764	3.15152
45771	4.43808	3.25774	3.15153
45772	4.43818	3.25784	3.15154
45773	4.43828	3.25794	3.15155
45774	4.43837	3.25803	3.15155
45775	4.43847	3.25813	3.15156
45776	4.43857	3.25823	3.15157
45777	4.43866	3.25832	3.15158
45778	4.43876	3.25842	3.15159
45779	4.43886	3.25852	3.1516
45780	4.43895	3.25861	3.1516
45781	4.43905	3.25871	3.15161
45782	4.43915	3.25881	3.15162
45783	4.43924	3.2589	3.15163
45784	4.43934	3.259	3.15164
45785	4.43944	3.2591	3.15164
45786	4.43954	3.2592	3.15165
45787	4.43963	3.25929	3.15166
45788	4.43973	3.25939	3.15167
45789	4.43983	3.25949	3.15168
45790	4.43992	3.25958	3.15169
45791	4.44002	3.25968	3.15169
45792	4.44012	3.25978	3.1517
45793	4.44021	3.25987	3.15171
45794	4.44031	3.25997	3.15172
45795	4.44041	3.26007	3.15173
45796	4.44051	3.26017	3.15174
45797	4.4406	3.26026	3.15174
45798	4.4407	3.26036	3.15175
45799	4.4408	3.26046	3.15176
45800	4.44089	3.26055	3.15177
45801	4.44099	3.26065	3.15178
45802	4.44109	3.26075	3.15179
45803	4.44118	3.26084	3.15179
45804	4.44128	3.26094	3.1518
45805	4.44138	3.26104	3.15181
45806	4.44148	3.26113	3.15182
45807	4.44157	3.26123	3.15183
45808	4.44167	3.26133	3.15184
45809	4.44177	3.26143	3.15184
45810	4.44186	3.26152	3.15185
45811	4.44196	3.26162	3.15186
45812	4.44206	3.26172	3.15187
45813	4.44215	3.26181	3.15188
45814	4.44225	3.26191	3.15189
45815	4.44235	3.26201	3.15189
45816	4.44244	3.2621	3.1519
45817	4.44254	3.2622	3.15191
45818	4.44264	3.2623	3.15192
45819	4.44274	3.2624	3.15193
45820	4.44283	3.26249	3.15194
45821	4.44293	3.26259	3.15194
45822	4.44303	3.26269	3.15195
45823	4.44312	3.26278	3.15196
45824	4.44322	3.26288	3.15197
45825	4.44332	3.26298	3.15198
45826	4.44341	3.26307	3.15199
45827	4.44351	3.26317	3.15199
45828	4.44361	3.26327	3.152
45829	4.44371	3.26337	3.15201
45830	4.4438	3.26346	3.15202
45831	4.4439	3.26356	3.15203
45832	4.444	3.26366	3.15204
45833	4.44409	3.26375	3.15204
45834	4.44419	3.26385	3.15205
45835	4.44429	3.26395	3.15206
45836	4.44438	3.26404	3.15207
45837	4.44448	3.26414	3.15208
45838	4.44458	3.26424	3.15209
45839	4.44467	3.26433	3.15209
45840	4.44477	3.26443	3.1521
45841	4.44487	3.26453	3.15211
45842	4.44497	3.26463	3.15212
45843	4.44506	3.26472	3.15213
45844	4.44516	3.26482	3.15214
45845	4.44526	3.26492	3.15214
45846	4.44535	3.26501	3.15215
45847	4.44545	3.26511	3.15216
45848	4.44555	3.26521	3.15217
45849	4.44564	3.2653	3.15218
45850	4.44574	3.2654	3.15219
45851	4.44584	3.2655	3.15219
45852	4.44594	3.2656	3.1522
45853	4.44603	3.26569	3.15221
45854	4.44613	3.26579	3.15222
45855	4.44623	3.26589	3.15223
45856	4.44632	3.26598	3.15224
45857	4.44642	3.26608	3.15224
45858	4.44652	3.26618	3.15225
45859	4.44661	3.26627	3.15226
45860	4.44671	3.26637	3.15227
45861	4.44681	3.26647	3.15228
45862	4.44691	3.26656	3.15229
45863	4.447	3.26666	3.15229
45864	4.4471	3.26676	3.1523
45865	4.4472	3.26686	3.15231
45866	4.44729	3.26695	3.15232
45867	4.44739	3.26705	3.15233
45868	4.44749	3.26715	3.15234
45869	4.44758	3.26724	3.15234
45870	4.44768	3.26734	3.15235
45871	4.44778	3.26744	3.15236
45872	4.44787	3.26753	3.15237
45873	4.44797	3.26763	3.15238
45874	4.44807	3.26773	3.15239
45875	4.44817	3.26783	3.15239
45876	4.44826	3.26792	3.1524
45877	4.44836	3.26802	3.15241
45878	4.44846	3.26812	3.15242
45879	4.44855	3.26821	3.15243
45880	4.44865	3.26831	3.15243
45881	4.44875	3.26841	3.15244
45882	4.44884	3.2685	3.15245
45883	4.44894	3.2686	3.15246
45884	4.44904	3.2687	3.15247
45885	4.44914	3.26879	3.15248
45886	4.44923	3.26889	3.15248
45887	4.44933	3.26899	3.15249
45888	4.44943	3.26909	3.1525
45889	4.44952	3.26918	3.15251
45890	4.44962	3.26928	3.15252
45891	4.44972	3.26938	3.15253
45892	4.44981	3.26947	3.15253
45893	4.44991	3.26957	3.15254
45894	4.45001	3.26967	3.15255
45895	4.4501	3.26976	3.15256
45896	4.4502	3.26986	3.15257
45897	4.4503	3.26996	3.15258
45898	4.4504	3.27006	3.15258
45899	4.45049	3.27015	3.15259
45900	4.45059	3.27025	3.1526
45901	4.45069	3.27035	3.15261
45902	4.45078	3.27044	3.15262
45903	4.45088	3.27054	3.15263
45904	4.45098	3.27064	3.15263
45905	4.45107	3.27073	3.15264
45906	4.45117	3.27083	3.15265
45907	4.45127	3.27093	3.15266
45908	4.45137	3.27103	3.15267
45909	4.45146	3.27112	3.15268
45910	4.45156	3.27122	3.15268
45911	4.45166	3.27132	3.15269
45912	4.45175	3.27141	3.1527
45913	4.45185	3.27151	3.15271
45914	4.45195	3.27161	3.15272
45915	4.45204	3.2717	3.15273
45916	4.45214	3.2718	3.15273
45917	4.45224	3.2719	3.15274
45918	4.45233	3.27199	3.15275
45919	4.45243	3.27209	3.15276
45920	4.45253	3.27219	3.15277
45921	4.45263	3.27229	3.15278
45922	4.45272	3.27238	3.15278
45923	4.45282	3.27248	3.15279
45924	4.45292	3.27258	3.1528
45925	4.45301	3.27267	3.15281
45926	4.45311	3.27277	3.15282
45927	4.45321	3.27287	3.15283
45928	4.4533	3.27296	3.15283
45929	4.4534	3.27306	3.15284
45930	4.4535	3.27316	3.15285
45931	4.4536	3.27326	3.15286
45932	4.45369	3.27335	3.15287
45933	4.45379	3.27345	3.15288
45934	4.45389	3.27355	3.15288
45935	4.45398	3.27364	3.15289
45936	4.45408	3.27374	3.1529
45937	4.45418	3.27384	3.15291
45938	4.45427	3.27393	3.15292
45939	4.45437	3.27403	3.15293
45940	4.45447	3.27413	3.15293
45941	4.45457	3.27422	3.15294
45942	4.45466	3.27432	3.15295
45943	4.45476	3.27442	3.15296
45944	4.45486	3.27452	3.15297
45945	4.45495	3.27461	3.15298
45946	4.45505	3.27471	3.15298
45947	4.45515	3.27481	3.15299
45948	4.45524	3.2749	3.153
45949	4.45534	3.275	3.15301
45950	4.45544	3.2751	3.15302
45951	4.45553	3.27519	3.15303
45952	4.45563	3.27529	3.15303
45953	4.45573	3.27539	3.15304
45954	4.45583	3.27549	3.15305
45955	4.45592	3.27558	3.15306
45956	4.45602	3.27568	3.15307
45957	4.45612	3.27578	3.15308
45958	4.45621	3.27587	3.15308
45959	4.45631	3.27597	3.15309
45960	4.45641	3.27607	3.1531
45961	4.4565	3.27616	3.15311
45962	4.4566	3.27626	3.15312
45963	4.4567	3.27636	3.15313
45964	4.4568	3.27646	3.15313
45965	4.45689	3.27655	3.15314
45966	4.45699	3.27665	3.15315
45967	4.45709	3.27675	3.15316
45968	4.45718	3.27684	3.15317
45969	4.45728	3.27694	3.15318
45970	4.45738	3.27704	3.15318
45971	4.45747	3.27713	3.15319
45972	4.45757	3.27723	3.1532
45973	4.45767	3.27733	3.15321
45974	4.45776	3.27742	3.15322
45975	4.45786	3.27752	3.15323
45976	4.45796	3.27762	3.15323
45977	4.45806	3.27772	3.15324
45978	4.45815	3.27781	3.15325
45979	4.45825	3.27791	3.15326
45980	4.45835	3.27801	3.15327
45981	4.45844	3.2781	3.15328
45982	4.45854	3.2782	3.15328
45983	4.45864	3.2783	3.15329
45984	4.45873	3.27839	3.1533
45985	4.45883	3.27849	3.15331
45986	4.45893	3.27859	3.15332
45987	4.45903	3.27869	3.15333
45988	4.45912	3.27878	3.15333
45989	4.45922	3.27888	3.15334
45990	4.45932	3.27898	3.15335
45991	4.45941	3.27907	3.15336
45992	4.45951	3.27917	3.15337
45993	4.45961	3.27927	3.15338
45994	4.4597	3.27936	3.15338
45995	4.4598	3.27946	3.15339
45996	4.4599	3.27956	3.1534
45997	4.45999	3.27965	3.15341
45998	4.46009	3.27975	3.15342
45999	4.46019	3.27985	3.15343
46000	4.46029	3.27995	3.15343
46001	4.46038	3.28004	3.15344
46002	4.46048	3.28014	3.15345
46003	4.46058	3.28024	3.15346
46004	4.46067	3.28033	3.15347
46005	4.46077	3.28043	3.15348
46006	4.46087	3.28053	3.15348
46007	4.46096	3.28062	3.15349
46008	4.46106	3.28072	3.1535
46009	4.46116	3.28082	3.15351
46010	4.46126	3.28092	3.15352
46011	4.46135	3.28101	3.15353
46012	4.46145	3.28111	3.15353
46013	4.46155	3.28121	3.15354
46014	4.46164	3.2813	3.15355
46015	4.46174	3.2814	3.15356
46016	4.46184	3.2815	3.15357
46017	4.46193	3.28159	3.15358
46018	4.46203	3.28169	3.15358
46019	4.46213	3.28179	3.15359
46020	4.46223	3.28188	3.1536
46021	4.46232	3.28198	3.15361
46022	4.46242	3.28208	3.15362
46023	4.46252	3.28218	3.15363
46024	4.46261	3.28227	3.15363
46025	4.46271	3.28237	3.15364
46026	4.46281	3.28247	3.15365
46027	4.4629	3.28256	3.15366
46028	4.463	3.28266	3.15367
46029	4.4631	3.28276	3.15368
46030	4.46319	3.28285	3.15368
46031	4.46329	3.28295	3.15369
46032	4.46339	3.28305	3.1537
46033	4.46349	3.28315	3.15371
46034	4.46358	3.28324	3.15372
46035	4.46368	3.28334	3.15372
46036	4.46378	3.28344	3.15373
46037	4.46387	3.28353	3.15374
46038	4.46397	3.28363	3.15375
46039	4.46407	3.28373	3.15376
46040	4.46416	3.28382	3.15377
46041	4.46426	3.28392	3.15377
46042	4.46436	3.28402	3.15378
46043	4.46446	3.28412	3.15379
46044	4.46455	3.28421	3.1538
46045	4.46465	3.28431	3.15381
46046	4.46475	3.28441	3.15382
46047	4.46484	3.2845	3.15382
46048	4.46494	3.2846	3.15383
46049	4.46504	3.2847	3.15384
46050	4.46513	3.28479	3.15385
46051	4.46523	3.28489	3.15386
46052	4.46533	3.28499	3.15387
46053	4.46542	3.28508	3.15387
46054	4.46552	3.28518	3.15388
46055	4.46562	3.28528	3.15389
46056	4.46572	3.28538	3.1539
46057	4.46581	3.28547	3.15391
46058	4.46591	3.28557	3.15392
46059	4.46601	3.28567	3.15392
46060	4.4661	3.28576	3.15393
46061	4.4662	3.28586	3.15394
46062	4.4663	3.28596	3.15395
46063	4.46639	3.28605	3.15396
46064	4.46649	3.28615	3.15397
46065	4.46659	3.28625	3.15397
46066	4.46669	3.28635	3.15398
46067	4.46678	3.28644	3.15399
46068	4.46688	3.28654	3.154
46069	4.46698	3.28664	3.15401
46070	4.46707	3.28673	3.15402
46071	4.46717	3.28683	3.15402
46072	4.46727	3.28693	3.15403
46073	4.46736	3.28702	3.15404
46074	4.46746	3.28712	3.15405
46075	4.46756	3.28722	3.15406
46076	4.46766	3.28731	3.15407
46077	4.46775	3.28741	3.15407
46078	4.46785	3.28751	3.15408
46079	4.46795	3.28761	3.15409
46080	4.46804	3.2877	3.1541
46081	4.46814	3.2878	3.15411
46082	4.46824	3.2879	3.15412
46083	4.46833	3.28799	3.15412
46084	4.46843	3.28809	3.15413
46085	4.46853	3.28819	3.15414
46086	4.46862	3.28828	3.15415
46087	4.46872	3.28838	3.15416
46088	4.46882	3.28848	3.15417
46089	4.46892	3.28858	3.15417
46090	4.46901	3.28867	3.15418
46091	4.46911	3.28877	3.15419
46092	4.46921	3.28887	3.1542
46093	4.4693	3.28896	3.15421
46094	4.4694	3.28906	3.15422
46095	4.4695	3.28916	3.15422
46096	4.46959	3.28925	3.15423
46097	4.46969	3.28935	3.15424
46098	4.46979	3.28945	3.15425
46099	4.46989	3.28954	3.15426
46100	4.46998	3.28964	3.15427
46101	4.47008	3.28974	3.15427
46102	4.47018	3.28984	3.15428
46103	4.47027	3.28993	3.15429
46104	4.47037	3.29003	3.1543
46105	4.47047	3.29013	3.15431
46106	4.47056	3.29022	3.15432
46107	4.47066	3.29032	3.15432
46108	4.47076	3.29042	3.15433
46109	4.47085	3.29051	3.15434
46110	4.47095	3.29061	3.15435
46111	4.47105	3.29071	3.15436
46112	4.47115	3.29081	3.15437
46113	4.47124	3.2909	3.15437
46114	4.47134	3.291	3.15438
46115	4.47144	3.2911	3.15439
46116	4.47153	3.29119	3.1544
46117	4.47163	3.29129	3.15441
46118	4.47173	3.29139	3.15442
46119	4.47182	3.29148	3.15442
46120	4.47192	3.29158	3.15443
46121	4.47202	3.29168	3.15444
46122	4.47212	3.29178	3.15445
46123	4.47221	3.29187	3.15446
46124	4.47231	3.29197	3.15447
46125	4.47241	3.29207	3.15447
46126	4.4725	3.29216	3.15448
46127	4.4726	3.29226	3.15449
46128	4.4727	3.29236	3.1545
46129	4.47279	3.29245	3.15451
46130	4.47289	3.29255	3.15452
46131	4.47299	3.29265	3.15452
46132	4.47308	3.29274	3.15453
46133	4.47318	3.29284	3.15454
46134	4.47328	3.29294	3.15455
46135	4.47338	3.29304	3.15456
46136	4.47347	3.29313	3.15457
46137	4.47357	3.29323	3.15457
46138	4.47367	3.29333	3.15458
46139	4.47376	3.29342	3.15459
46140	4.47386	3.29352	3.1546
46141	4.47396	3.29362	3.15461
46142	4.47405	3.29371	3.15462
46143	4.47415	3.29381	3.15462
46144	4.47425	3.29391	3.15463
46145	4.47435	3.29401	3.15464
46146	4.47444	3.2941	3.15465
46147	4.47454	3.2942	3.15466
46148	4.47464	3.2943	3.15467
46149	4.47473	3.29439	3.15467
46150	4.47483	3.29449	3.15468
46151	4.47493	3.29459	3.15469
46152	4.47502	3.29468	3.1547
46153	4.47512	3.29478	3.15471
46154	4.47522	3.29488	3.15472
46155	4.47532	3.29497	3.15472
46156	4.47541	3.29507	3.15473
46157	4.47551	3.29517	3.15474
46158	4.47561	3.29527	3.15475
46159	4.4757	3.29536	3.15476
46160	4.4758	3.29546	3.15477
46161	4.4759	3.29556	3.15477
46162	4.47599	3.29565	3.15478
46163	4.47609	3.29575	3.15479
46164	4.47619	3.29585	3.1548
46165	4.47628	3.29594	3.15481
46166	4.47638	3.29604	3.15482
46167	4.47648	3.29614	3.15482
46168	4.47658	3.29624	3.15483
46169	4.47667	3.29633	3.15484
46170	4.47677	3.29643	3.15485
46171	4.47687	3.29653	3.15486
46172	4.47696	3.29662	3.15487
46173	4.47706	3.29672	3.15487
46174	4.47716	3.29682	3.15488
46175	4.47725	3.29691	3.15489
46176	4.47735	3.29701	3.1549
46177	4.47745	3.29711	3.15491
46178	4.47755	3.29721	3.15492
46179	4.47764	3.2973	3.15492
46180	4.47774	3.2974	3.15493
46181	4.47784	3.2975	3.15494
46182	4.47793	3.29759	3.15495
46183	4.47803	3.29769	3.15496
46184	4.47813	3.29779	3.15497
46185	4.47822	3.29788	3.15497
46186	4.47832	3.29798	3.15498
46187	4.47842	3.29808	3.15499
46188	4.47851	3.29817	3.155
46189	4.47861	3.29827	3.15501
46190	4.47871	3.29837	3.15502
46191	4.47881	3.29847	3.15502
46192	4.4789	3.29856	3.15503
46193	4.479	3.29866	3.15504
46194	4.4791	3.29876	3.15505
46195	4.47919	3.29885	3.15506
46196	4.47929	3.29895	3.15507
46197	4.47939	3.29905	3.15507
46198	4.47948	3.29914	3.15508
46199	4.47958	3.29924	3.15509
46200	4.47968	3.29934	3.1551
46201	4.47978	3.29944	3.15511
46202	4.47987	3.29953	3.15512
46203	4.47997	3.29963	3.15512
46204	4.48007	3.29973	3.15513
46205	4.48016	3.29982	3.15514
46206	4.48026	3.29992	3.15515
46207	4.48036	3.30002	3.15516
